[00:00.000 --> 00:02.000]  We've got it.
[29:20.000 --> 29:23.000]  Go to getsimplisafe.com.
[29:23.000 --> 29:26.000]  SimpliSafe is independent and off the grid.
[29:26.000 --> 29:30.000]  It runs on battery power, so even if the grid goes down, you're protected.
[29:30.000 --> 29:36.000]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[29:36.000 --> 29:39.000]  Getsimplisafe.com.
[29:39.000 --> 29:46.000]  SimpliSafe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home.
[29:46.000 --> 29:50.000]  If you move or need to relocate, you can take the system with you wherever you go.
[29:50.000 --> 29:57.000]  You aren't always at home, but SimpliSafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[29:57.000 --> 30:00.000]  Again, that's getsimplisafe.com.
[30:27.000 --> 30:30.000]  This is Don and Get a Supply of Food from eFoods Direct.
[30:30.000 --> 30:33.000]  It's the best long-term, storable food on the planet.
[30:33.000 --> 30:35.000]  Get the popular Mega Patriot Pack free.
[30:35.000 --> 30:39.000]  A 24-day supply of food plus stove, cook pot, and fuel.
[30:39.000 --> 30:48.000]  Call 800-409-5633 or go to eFoodsDirect.com slash Alex and get up to 20 Mega Patriot Packs free with purchase.
[30:48.000 --> 30:52.000]  Build your food supply, be in control, be self-sufficient, and be a patriot.
[30:52.000 --> 31:00.000]  Call 800-409-5633 or eFoodsDirect.com slash Alex and get your free Patriot Pack today.
[31:22.000 --> 31:25.000]  This film exposes the fraud that Obama is like nothing I've seen.
[31:25.000 --> 31:29.000]  If you want to know who Obama's real daddy is, this is the film for you.
[31:29.000 --> 31:34.000]  Don't forget, your purchase supports our broadcast and our growing media network.
[31:34.000 --> 31:36.000]  You'll also find it in fullwarshop.com.
[31:36.000 --> 31:40.000]  None Dare Call a Conspiracy by Gary Allen, the book that woke me up.
[31:40.000 --> 31:44.000]  We're also carrying Behind the Green Mask, U.N. Agenda 21 by Rosa Corey.
[31:44.000 --> 31:47.000]  This book is coffin nails to the globalist takeover.
[31:47.000 --> 31:54.000]  The Greater Good, the most professional and up-to-date film I've ever seen, exposing the scourge that is vaccines.
[31:54.000 --> 31:59.000]  These titles and a lot more are all available at infowarshop.com.
[31:59.000 --> 32:01.000]  Introducing Pro One.
[32:01.000 --> 32:05.000]  All of your filtration in one system, portable, on the go.
[32:05.000 --> 32:09.000]  No more do you have two or three filters to just reduce sodium fluoride.
[32:09.000 --> 32:17.000]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosolic acid.
[32:17.000 --> 32:25.000]  Advanced manufacturing technology combines silver impregnated white ceramic with new aqua medics advanced media for removal of fluoride and other heavy metals.
[32:25.000 --> 32:27.000]  All in one filter element.
[32:27.000 --> 32:33.000]  It is the only one that does it and out of the gates, we have it discounted at 10% off with promo code water.
[32:33.000 --> 32:42.000]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine.
[32:42.000 --> 32:50.000]  Hydrofluorosolic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[32:50.000 --> 32:59.000]  Get your Pro Pure with the new Pro One filters today at infowarshop.com or by calling 888-253-3139.
[32:59.000 --> 33:08.000]  Coast to coast. Direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[33:08.000 --> 33:24.000]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[33:24.000 --> 33:34.000]  Rallying patriots worldwide. You're listening to the Alex Jones Show.
[33:34.000 --> 33:52.000]  What is the point I'm getting at here? There are a lot of different types of rich people, but the dominant force in every major culture has been the monopoly gangs or cliques.
[33:52.000 --> 34:03.000]  Powerful gentry groups that normally were under a king who called themselves the noblemen who had generational monopolies.
[34:03.000 --> 34:21.000]  And the Renaissance, the last 500 years and the flower of the Renaissance 1776 in the United States is the antithesis of what has been established here in the United States.
[34:21.000 --> 34:37.000]  And so there is a revolution by the robber barons, by the insiders, the monopoly capitalists who are anti-free market, the crony capitalists to annihilate the true free market in this country.
[34:37.000 --> 34:44.000]  And I know I talk a lot about this. It's because I see Obama up there saying, I want to help the poor people during a State of the Union.
[34:44.000 --> 34:57.000]  And we're going to get jobs growth going and we're going to have big make work projects and CNN talks about building the Brooklyn Bridge and old projects.
[34:57.000 --> 35:06.000]  We are engaged in a fraction of the make work projects compared to our GDP that communist China is.
[35:06.000 --> 35:13.000]  And the globalists that run our country have made strategic deals in the last 30 years to shift our industrial development to China.
[35:13.000 --> 35:18.000]  The globalists have artificially tried to shut this country down and they've written books about it.
[35:18.000 --> 35:22.000]  The Council on Foreign Relations admitted it 20 years ago.
[35:22.000 --> 35:29.000]  And then I see even top CEOs and people that aren't globalist not getting it, not understanding it.
[35:29.000 --> 35:35.000]  It's just so frustrating that the New World Order is charting the future of the world.
[35:35.000 --> 35:44.000]  They are deciding the way the world is going to be established and they're using government and corporate partnerships to chart that future.
[35:44.000 --> 35:53.000]  And it's a very nightmarish future. The collusion is being carried out not to build some wealthy, wonderful, empowered world.
[35:53.000 --> 35:58.000]  It's being done to consolidate power so that social engineering can be carried out.
[35:58.000 --> 36:11.000]  They don't want any new rich, nouveau riche. They don't want any new wealth. They don't want any independent people out there, wildcards that don't fit into their system.
[36:11.000 --> 36:24.000]  And again, the globalists, the UN, Bertrand Russell, all their top thinkers are obsessed with having totally top-down, engineered, managed, planned economies.
[36:24.000 --> 36:32.000]  And the communist Chinese are the partners of these globalists. And a few of these globalists have gone to jail.
[36:32.000 --> 36:40.000]  Ken Lay, Bernie Madoff. Ken Lay, of course, of Enron fame, Bernie Madoff of a $100 billion scam.
[36:40.000 --> 36:50.000]  And they're nothing. Bernie Madoff's back in the news today doing interviews with press people via email talking about how,
[36:50.000 --> 36:56.000]  you know, I didn't do anything other people didn't do and giving examples of it and saying, I shouldn't have pled guilty.
[36:56.000 --> 37:02.000]  And people are laughing at him going, man, that guy is arrogant. But you know what? Bernie Madoff's actually being honest.
[37:02.000 --> 37:09.000]  The housing market, they're doing a balloon again. It's a total Ponzi scheme. Taxpayers will be signed on to that.
[37:09.000 --> 37:17.000]  All these other derivatives we've been signed on to globally, it's a total fraud and it's designed to be a fraud.
[37:17.000 --> 37:28.000]  You know, there's a nine-minute interview up at Infowars.com where Greenspan talks about the fact that forget the economy,
[37:28.000 --> 37:33.000]  all we care about is the stock market. And that's the name of the video. Greenspan says don't worry about the economy, all that matters is the stock market.
[37:33.000 --> 37:40.000]  But I wanted to play a clip from this coming up in a moment where he says odds of sequestration occurring are very high.
[37:40.000 --> 37:47.000]  He says a gold mine in the nine-and-a-half-minute interview. But the first clip that I'm going, yeah, there's the actual headline.
[37:47.000 --> 37:53.000]  It's Greenspan ignore the economy only the stock market matters. We're also simulcasting on TV for radio audience.
[37:53.000 --> 37:59.000]  So the guys will throw up whatever I'm talking about. And sometimes I go from memory. So it's not the exact headline.
[37:59.000 --> 38:06.000]  I'll correct myself. It's teleprompter free, obviously. But the first clip I'm going to play is Alan Greenspan,
[38:06.000 --> 38:12.000]  five years ago on Lair News Hour PBS saying the Federal Reserve is above the law.
[38:12.000 --> 38:19.000]  And he says, Lair says, what is the role of the government and the Federal Reserve?
[38:19.000 --> 38:25.000]  And he says, nothing. There is no role. It has no authority over the Federal Reserve.
[38:25.000 --> 38:30.000]  Really, I thought there was the legislative, the executive, the judicial.
[38:30.000 --> 38:37.000]  And those three bodies had separation of power so that one group couldn't get all the power and have a tyranny of Congress,
[38:37.000 --> 38:41.000]  a tyranny of the courts or a tyranny of the president.
[38:41.000 --> 38:47.000]  The Julius Caesar style tyranny or Hitler tyranny, Hitler was elected.
[38:47.000 --> 38:51.000]  It's in the Constitution, Bill of Rights, Declaration of Independence, it's all clear.
[38:51.000 --> 38:55.000]  Congress makes the laws and it controls the purse.
[38:55.000 --> 39:02.000]  It's like Congress makes war. Well, Obama now tells Congress that NATO is over our military and he doesn't need to come to them.
[39:02.000 --> 39:05.000]  And the Joint Chiefs of Staff have been told that. I mean, this is on record.
[39:05.000 --> 39:08.000]  This is a big deal and it's bigger than Obama.
[39:08.000 --> 39:15.000]  The power structure wants a presidency that can do whatever it wants because then they only got to buy one thing.
[39:15.000 --> 39:20.000]  So in this clip, he says there is no role for the government.
[39:20.000 --> 39:27.000]  And again, the Federal Reserve this year, in just a few months, will turn 100 years old.
[39:27.000 --> 39:32.000]  Its charter is up. We could use it symbolically as a way to have Congress revoke its charter.
[39:32.000 --> 39:37.000]  People say, well, that actually extended it in perpetuity, what, 20 something years ago. It doesn't matter.
[39:37.000 --> 39:42.000]  This is the 100 year anniversary. The Congress could stand up and remove it anytime it wanted.
[39:42.000 --> 39:49.000]  But the globalists have been smart. They've bankrolled all their people into Congress except for a handful of good folks who were demonized by the media.
[39:49.000 --> 39:54.000]  If you see the media demonizing somebody, then you know they're good.
[39:54.000 --> 39:57.000]  Not that the Republicans overall are good. They're bought and paid for by the same interest.
[39:57.000 --> 40:05.000]  But the so-called Tea Party Republicans who were 24-7 demonized by their own party and by Karl Rove and others.
[40:05.000 --> 40:16.000]  They're the ones trying to manage America into this, into this monopoly system where the globalists destroy economies as a tool of political control.
[40:16.000 --> 40:23.000]  So let's go to this Alan Greenspan clip where he says there is no role for government over the Federal Reserve, which, again, isn't federal.
[40:23.000 --> 40:28.000]  It's private. Everything about it, including its name, is a fraud. Here it is.
[40:28.000 --> 40:37.000]  I apply it. I have the ideology because I believe that it is the best way of coming at the world and what type of policy.
[40:37.000 --> 40:45.000]  What is the proper relationship, what should be the proper relationship between a chairman of the Fed and a president of the United States?
[40:45.000 --> 40:50.000]  Well, first of all, the Federal Reserve is an independent agency.
[40:50.000 --> 41:01.000]  And that means basically that there is no other agency of government which can overrule actions that we take.
[41:01.000 --> 41:13.000]  So long as that is in place and there is no evidence that the administration or the Congress or anybody else is requesting that we do things
[41:13.000 --> 41:20.000]  other than what we think is the appropriate thing, then what the relationships are don't frankly matter.
[41:20.000 --> 41:27.000]  Incredible. Incredible. Never been audited. One hundred years in operation.
[41:27.000 --> 41:31.000]  Totally secretive. At the founding of it, six banks.
[41:31.000 --> 41:39.000]  Oh, and guess what? It's the very bank names you know of. J.P. Morgan, Goldman Sachs, Bank of America, Wells Fargo, and then a British consortium.
[41:39.000 --> 41:44.000]  And they control unlimited money. Who needs to go out and make products?
[41:44.000 --> 41:49.000]  Who needs to go out and create a great book or literature or art or a better catalytic converter or whatever it is?
[41:49.000 --> 41:55.000]  You can just sit up there and say there's no problem with the Federal Reserve as an agency of government when it's not.
[41:55.000 --> 41:59.000]  As long as other government doesn't ever get involved, that's the only sin.
[41:59.000 --> 42:11.000]  When the three branches check each other, you've got this outside private, mainly European banking arm in our face and they don't want you.
[42:11.000 --> 42:16.000]  You make twenty two thousand dollars a year. They raise your payroll taxes. That's poverty.
[42:16.000 --> 42:23.000]  And then they sit up there how they're philanthropist liberals when they're launching drone attacks, invasions of all these countries,
[42:23.000 --> 42:30.000]  funding Al Qaeda, running assassinations in Benghazi, all of this incredible police state.
[42:30.000 --> 42:39.000]  And they're now announcing bipartisan wide open borders where the illegals come and get can have their babies for free and everything paid for to bankrupt the economy faster.
[42:39.000 --> 42:44.000]  And why shouldn't they? Because the globalists get total control out of all this.
[42:44.000 --> 42:50.000]  We come back with a new clip of Greenspan. Then I'm gonna get to a CNN clip where they're demonizing me as usual.
[42:50.000 --> 42:53.000]  And then we're gonna get into the Second Amendment news and a lot more.
[42:53.000 --> 43:00.000]  And I'll talk about the near miss for the asteroid. Interesting space news.
[43:00.000 --> 43:07.000]  It's no secret that pathogens such as bacteria, viruses, moles and fungus can inflict severe damage in the human body.
[43:07.000 --> 43:12.000]  Fortunately, a new and vastly improved silver solution has been developed.
[43:12.000 --> 43:23.000]  Supernatural Silver is a revolutionary, broad spectrum, antibacterial, antiviral, antifungal solution that can be used inside the body as well as on the skin.
[43:23.000 --> 43:28.000]  Supernatural Silver is unique and superior to colloidal and ionic silver,
[43:28.000 --> 43:37.000]  using a patented technology that is highly effective against colds, flus, infections, food poisoning and yeast, in addition to many other pathogens.
[43:37.000 --> 43:46.000]  Supernatural Silver is scientifically supported, extremely safe and is the number one choice of thousands of people for immune system support.
[43:46.000 --> 43:50.000]  Find out how Supernatural Silver could change your life.
[43:50.000 --> 43:55.000]  Go to SupernaturalSilver.com and use the promo code HEALTHY for 20% off.
[43:55.000 --> 44:00.000]  That's SupernaturalSilver.com and like us on Facebook.
[44:00.000 --> 44:10.000]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[44:10.000 --> 44:14.000]  Alex and his staff have used these pure soap products for years.
[44:14.000 --> 44:21.000]  These all natural soaps are made from the highest quality vegetable and coconut oils that are earth friendly and safe.
[44:21.000 --> 44:30.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[44:30.000 --> 44:35.000]  Buy the one to two month sample package and enjoy soaps that are twice as good as what you're using now.
[44:35.000 --> 44:41.000]  Or save big with a one to two year supply of soaps for all your cleaning needs.
[44:41.000 --> 44:43.000]  This is an amazing deal.
[44:43.000 --> 44:48.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[44:48.000 --> 44:56.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[45:00.000 --> 45:03.000]  You prepare by purchasing gold, food and firearms.
[45:03.000 --> 45:09.000]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[45:09.000 --> 45:13.000]  When you're sleeping or away from home, who's watching out for intruders?
[45:13.000 --> 45:19.000]  Check out SimpliSafe. It's a new do it yourself home security system that is completely wireless.
[45:19.000 --> 45:22.000]  Go to GetSimplySafe.com
[45:22.000 --> 45:25.000]  SimpliSafe is independent and off the grid.
[45:25.000 --> 45:29.000]  It runs on battery power so even if the grid goes down, you're protected.
[45:29.000 --> 45:36.000]  It's completely customizable so you can use it in your home, business, boat, trailer, storage unit or shed.
[45:36.000 --> 45:38.000]  GetSimplySafe.com
[45:38.000 --> 45:43.000]  SimpliSafe is also ridiculously easy to install yourself in under 20 minutes.
[45:43.000 --> 45:46.000]  So there's no need to let a stranger into your home.
[45:46.000 --> 45:50.000]  If you move or need to relocate, you can take the system with you wherever you go.
[45:50.000 --> 45:57.000]  You aren't always at home, but SimpliSafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[45:57.000 --> 46:00.000]  Again, that's GetSimplySafe.com
[46:00.000 --> 46:02.000]  Your freedoms are on the line.
[46:02.000 --> 46:04.000]  The Second Amendment is in danger.
[46:04.000 --> 46:06.000]  How soon before your freedoms are taken away?
[46:06.000 --> 46:08.000]  What can you not live without?
[46:08.000 --> 46:09.000]  What is your greatest dependency?
[46:09.000 --> 46:10.000]  Is it your guns?
[46:10.000 --> 46:11.000]  Is it your home?
[46:11.000 --> 46:13.000]  No, it's food.
[46:13.000 --> 46:15.000]  It all boils down to the food supply.
[46:15.000 --> 46:18.000]  Tyrannical governments control people by controlling their food supply.
[46:18.000 --> 46:19.000]  Don't be dependent.
[46:19.000 --> 46:21.000]  Be self-sufficient.
[46:21.000 --> 46:23.000]  Don't wait for the government to feed you, feed yourself.
[46:23.000 --> 46:26.000]  I can warn you, but I can't feed you.
[46:26.000 --> 46:29.000]  Do like Alex has done and get a supply of food from eFoods Direct.
[46:29.000 --> 46:32.000]  It's the best long-term, storable food on the planet.
[46:32.000 --> 46:34.000]  Get the popular Mega Patriot Pack free.
[46:34.000 --> 46:38.000]  A 24-day supply of food plus stove, cook pot, and fuel.
[46:38.000 --> 46:43.000]  Call 800-409-5633 or go to eFoodsDirect.com slash Alex
[46:43.000 --> 46:47.000]  and get up to 20 Mega Patriot Packs free with purchase.
[46:47.000 --> 46:51.000]  Build your food supply, be in control, be self-sufficient, and be a patriot.
[46:51.000 --> 46:57.000]  Call 800-409-5633 or eFoodsDirect.com slash Alex
[46:57.000 --> 46:59.000]  and get your free Patriot Pack today.
[46:59.000 --> 47:02.000]  Coast to coast, direct from Austin.
[47:02.000 --> 47:06.000]  You're listening to the Alex Jones Broadcasting Network.
[47:09.000 --> 47:13.000]  We now take you live to the Central Texas Command Center
[47:13.000 --> 47:15.000]  in the heart of the resistance.
[47:15.000 --> 47:18.000]  You're listening to the Alex Jones Show.
[47:21.000 --> 47:24.000]  Man, I tell you, this whole Pope Benedict thing,
[47:24.000 --> 47:27.000]  it does beat a Dan Brown novel.
[47:27.000 --> 47:32.000]  In all the bizarreness, and that's why truth is stranger than fiction,
[47:32.000 --> 47:34.000]  has been said many, many times.
[47:34.000 --> 47:38.000]  Look, my point getting into the economy is this.
[47:38.000 --> 47:42.000]  Human ingenuity, human ideas are unlimited.
[47:42.000 --> 47:45.000]  And when you hear the Federal Reserve put out these policy reports about
[47:45.000 --> 47:49.000]  we've got to raise taxes or the economy will overheat,
[47:49.000 --> 47:54.000]  they call a U.S. growth rate of 4.5, 5% a year overheating.
[47:54.000 --> 47:57.000]  When you've got to have that is to deal with regular inflation
[47:57.000 --> 48:00.000]  and the overburden of debt.
[48:00.000 --> 48:04.000]  China could have a 10, 12, 15% growth rate and that's A-OK
[48:04.000 --> 48:08.000]  because the insider globalists all have deals with the Communist Party
[48:08.000 --> 48:11.000]  like Al Gore and Foxcom and Apple.
[48:11.000 --> 48:16.000]  To have slave camps building goods where the people commit suicide mass so much
[48:16.000 --> 48:20.000]  they've got to put suicide nets around the buildings and drug people.
[48:20.000 --> 48:24.000]  But I thought Al Gore is a liberal. He is a monstrous pig-like creature
[48:24.000 --> 48:29.000]  who wants to lecture people that make money fair and square in America
[48:29.000 --> 48:34.000]  jumping through all the regulations, all the taxes, all the hoops,
[48:34.000 --> 48:40.000]  when again, these people calling themselves liberals are flaming authoritarians.
[48:40.000 --> 48:43.000]  Flaming. They are so evil.
[48:43.000 --> 48:47.000]  They are like Hitler or Stalin or Mao, but they're blaming them.
[48:47.000 --> 48:51.000]  They are like Hitler or Stalin or Mao, but they're beyond that
[48:51.000 --> 48:54.000]  because they've got high-tech propaganda and PR
[48:54.000 --> 48:57.000]  that they're these loving sweets-y cakes.
[48:58.000 --> 49:02.000]  And to raise taxes and make all the poor families get health insurance
[49:02.000 --> 49:05.000]  which they can't pay for, written by the insurance companies
[49:05.000 --> 49:08.000]  and now the premiums are doubling in 2013. That's official.
[49:08.000 --> 49:11.000]  In fact, show people watching TV, just type in
[49:11.000 --> 49:15.000]  insurance premiums to double in 2013. It's now official, now happening.
[49:15.000 --> 49:18.000]  They're set to quadruple in the next five years.
[49:18.000 --> 49:22.000]  And the insurance companies make you buy their product
[49:22.000 --> 49:26.000]  and now have federal death panels, which they said weren't real,
[49:26.000 --> 49:30.000]  they now admit, that will then charge you 20 times
[49:30.000 --> 49:32.000]  for something that doesn't even help you.
[49:32.000 --> 49:35.000]  See, the government will decide what doctors can do now
[49:35.000 --> 49:39.000]  off computer screens, and dentists are all to be told,
[49:39.000 --> 49:44.000]  all to be told.
[49:45.000 --> 49:49.000]  Now there it is, double-digit premium increase for health insurance.
[49:49.000 --> 49:52.000]  New York Times, January 15th, boom.
[49:52.000 --> 49:54.000]  Fox News, all of it.
[49:54.000 --> 49:58.000]  Oh, yeah, that's gonna, what they call it, the Affordable Care Act?
[49:58.000 --> 50:01.000]  See, the Patriot Act is called the Patriot Act,
[50:01.000 --> 50:05.000]  and it's the opposite of being an American patriot.
[50:05.000 --> 50:07.000]  It's the opposite of being a patriot.
[50:07.000 --> 50:10.000]  The New Freedom Initiative, written six years ago in executive order,
[50:10.000 --> 50:15.000]  to forcibly drug half the kids in public school, not just 20%.
[50:15.000 --> 50:18.000]  It's a federal goal written by the major drug companies,
[50:18.000 --> 50:20.000]  Glaxo, SmithKline, and others.
[50:20.000 --> 50:23.000]  Eli Lilly, all involved in it.
[50:23.000 --> 50:26.000]  Imagine the boldness of that.
[50:26.000 --> 50:29.000]  Going to government and saying,
[50:29.000 --> 50:32.000]  we want you to have the school nurses and everything
[50:32.000 --> 50:35.000]  under federal funding do screening that's designed
[50:35.000 --> 50:38.000]  to say half the kids are mentally ill,
[50:38.000 --> 50:42.000]  and then try to put half the kids on deadly drugs.
[50:42.000 --> 50:45.000]  You call that the New Freedom Initiative.
[50:45.000 --> 50:47.000]  You call the Patriot Act the Patriot Act,
[50:47.000 --> 50:52.000]  and you call this healthcare monstrosity the Affordable Care Act.
[50:52.000 --> 50:55.000]  Now let's go ahead, this is like a nine-and-a-half minute clip.
[50:55.000 --> 50:58.000]  It's up at infowars.com and prisonplanet.com.
[50:58.000 --> 51:00.000]  You've got to go watch it.
[51:00.000 --> 51:02.000]  Because he talks about, forget the economy,
[51:02.000 --> 51:04.000]  the stock market's all that matters.
[51:04.000 --> 51:09.000]  Which again, the stock market's really not at 13,000 or whatever it is.
[51:09.000 --> 51:15.000]  The dollar's been devalued just in the last five years by about 35%.
[51:15.000 --> 51:19.000]  It's been devalued 99% since 1913.
[51:19.000 --> 51:22.000]  But most of that's happened in the last 15 years.
[51:22.000 --> 51:25.000]  So 30 plus percent just since 2008.
[51:25.000 --> 51:26.000]  What is that, four or five years ago?
[51:26.000 --> 51:28.000]  Look up the numbers for yourself.
[51:28.000 --> 51:31.000]  These are dead-on numbers.
[51:31.000 --> 51:36.000]  And the economy is shutting down by design,
[51:36.000 --> 51:40.000]  and the Affordable Care Act is destroying the economy.
[51:40.000 --> 51:42.000]  It was written by the insurance companies,
[51:42.000 --> 51:45.000]  so the big corporations and the small ones,
[51:45.000 --> 51:47.000]  you have to buy this insurance now that's, by the way,
[51:47.000 --> 51:50.000]  just doubled in price and is going to go up even more,
[51:50.000 --> 51:53.000]  because it's written by megabanks that own the insurance companies
[51:53.000 --> 51:55.000]  who can make you pay whatever they want.
[51:55.000 --> 51:58.000]  By the way, my dad is in healthcare management.
[51:58.000 --> 52:00.000]  He said, my gosh, you're right.
[52:00.000 --> 52:02.000]  He goes, I'm involved in all this.
[52:02.000 --> 52:04.000]  You're involved at the state level.
[52:04.000 --> 52:06.000]  And he said, it's incredible, son.
[52:06.000 --> 52:08.000]  He goes, it's a huge tax on poor people.
[52:08.000 --> 52:11.000]  He goes, they're shutting down all the inexpensive clinics.
[52:11.000 --> 52:13.000]  He goes, it's bankrupting people.
[52:13.000 --> 52:15.000]  It's destroying everything.
[52:15.000 --> 52:16.000]  It's designed to force doctors out.
[52:16.000 --> 52:18.000]  You can't even comply with this.
[52:18.000 --> 52:20.000]  It's unbelievable.
[52:20.000 --> 52:23.000]  My own dad's like, I didn't think he were right,
[52:23.000 --> 52:25.000]  that they wanted to destroy things.
[52:25.000 --> 52:27.000]  I knew they were greedy and didn't care,
[52:27.000 --> 52:29.000]  but they really want to destroy healthcare.
[52:29.000 --> 52:32.000]  Yeah, and then fully socialize it.
[52:32.000 --> 52:35.000]  That's the plan.
[52:35.000 --> 52:38.000]  Before I go to this clip, I want to read to you,
[52:38.000 --> 52:43.000]  it's after Obama win, billionaire says to businesses,
[52:43.000 --> 52:45.000]  don't stop hiring.
[52:45.000 --> 52:49.000]  John Paul DeGioria appeared on Fox Business today
[52:49.000 --> 52:52.000]  to offer encouraging words to business owners
[52:52.000 --> 52:56.000]  who are angry, upset, worried by Barack Obama's reelection.
[52:56.000 --> 52:57.000]  I was just going through news
[52:57.000 --> 53:02.000]  and ran across the story from weeks ago.
[53:02.000 --> 53:04.000]  And it goes on about how he's worth $4 billion,
[53:04.000 --> 53:06.000]  was homeless, but thought, hey,
[53:06.000 --> 53:08.000]  people might want something that isn't toxic chemicals
[53:08.000 --> 53:11.000]  to wash their hair, was able to launch the idea,
[53:11.000 --> 53:15.000]  launch Patron Tequila, all this stuff,
[53:15.000 --> 53:16.000]  and how he makes billions of dollars a year
[53:16.000 --> 53:17.000]  and all this stuff.
[53:17.000 --> 53:21.000]  And how he said, I don't mind paying more taxes,
[53:21.000 --> 53:23.000]  but he goes, the government mismanages things
[53:23.000 --> 53:24.000]  and has a bunch of cronies.
[53:24.000 --> 53:28.000]  And then he says, here at the end of the transcript,
[53:28.000 --> 53:31.000]  he says, DeGioria wasn't particularly concerned
[53:31.000 --> 53:34.000]  about the United States barreling down the tunnel
[53:34.000 --> 53:36.000]  towards European socialism either.
[53:36.000 --> 53:37.000]  He can't be that stupid,
[53:37.000 --> 53:39.000]  he said of Obama's next four years in office.
[53:39.000 --> 53:41.000]  I think he's going to reach across the aisle
[53:41.000 --> 53:44.000]  and he's going to come to Jesus.
[53:44.000 --> 53:45.000]  Oh, he came to Jesus.
[53:45.000 --> 53:48.000]  It's not the one, though, you're talking about,
[53:48.000 --> 53:50.000]  John Paul DeGioria.
[53:50.000 --> 53:51.000]  So you're self-made.
[53:51.000 --> 53:53.000]  You're not an insider that makes their money
[53:53.000 --> 53:57.000]  off fake derivatives, taxpayer back.
[53:57.000 --> 53:59.000]  And see, that's the difference.
[53:59.000 --> 54:00.000]  And then they use the corruption
[54:00.000 --> 54:03.000]  of the out-of-control globalists
[54:03.000 --> 54:06.000]  to demonize anyone with wealth.
[54:06.000 --> 54:08.000]  They're now teaching in the media and the culture
[54:08.000 --> 54:10.000]  that if somebody's making $200,000 a year,
[54:10.000 --> 54:13.000]  they're a rich pig who stole it and is a piece of garbage.
[54:13.000 --> 54:16.000]  Let me explain something to working class folks out there.
[54:16.000 --> 54:18.000]  The middle class has shrunk by about half
[54:18.000 --> 54:21.000]  the last 30 years in this country, okay?
[54:21.000 --> 54:24.000]  The middle class are the people that build businesses,
[54:24.000 --> 54:27.000]  hire people, and spend money at your business, okay?
[54:27.000 --> 54:28.000]  Let me explain something.
[54:28.000 --> 54:29.000]  If you get rid of the rich people,
[54:29.000 --> 54:31.000]  we might as well be Guatemala or Nigeria.
[54:31.000 --> 54:33.000]  Let me get that through your head.
[54:33.000 --> 54:35.000]  Who gives you a chance to have a job
[54:35.000 --> 54:37.000]  and move up in the world?
[54:37.000 --> 54:40.000]  Free market, independent, new wealth,
[54:40.000 --> 54:43.000]  middle class, rich, ultra rich.
[54:43.000 --> 54:47.000]  The problem is the mega super rich
[54:47.000 --> 54:51.000]  in their own writings are diametrically opposed
[54:51.000 --> 54:53.000]  to anyone outside their clique
[54:53.000 --> 54:57.000]  and they wanna go back to the old system.
[54:57.000 --> 54:58.000]  And they've signed us on
[54:58.000 --> 55:02.000]  to 1.5 quadrillion worldwide of derivatives debt.
[55:02.000 --> 55:04.000]  They created, it's already been triaged,
[55:04.000 --> 55:05.000]  already been written off.
[55:05.000 --> 55:06.000]  They've just signed us onto it.
[55:06.000 --> 55:07.000]  You're like, well, why?
[55:07.000 --> 55:11.000]  To say too big to fail so they can dictate all policy
[55:11.000 --> 55:14.000]  and say they're above the law as Alan Greenspan just said.
[55:14.000 --> 55:16.000]  I played a clip of him on Lawyer News Hour.
[55:16.000 --> 55:17.000]  He's about the law.
[55:17.000 --> 55:18.000]  Ben Bernanke's about the law.
[55:18.000 --> 55:19.000]  Who made them about the law?
[55:19.000 --> 55:20.000]  Well, they got us to accept their,
[55:20.000 --> 55:21.000]  I mean, don't you think Madoff,
[55:21.000 --> 55:23.000]  if he could have gotten the world to accept
[55:23.000 --> 55:25.000]  1.5 quadrillion would have done it?
[55:25.000 --> 55:28.000]  Then the world buys the 1.5 quadrillion.
[55:28.000 --> 55:29.000]  They don't wanna be told
[55:29.000 --> 55:31.000]  the 1.5 quadrillion isn't any good.
[55:31.000 --> 55:33.000]  And so the con artist says,
[55:33.000 --> 55:35.000]  okay, you gotta do everything I say.
[55:35.000 --> 55:37.000]  And that's what's so amazing about this.
[55:37.000 --> 55:40.000]  You remember starting about 12 years ago on the internet,
[55:40.000 --> 55:43.000]  everybody started getting these Nigerian emails saying,
[55:43.000 --> 55:47.000]  I am Prince Wabubi or whatever the name was in Nigeria.
[55:47.000 --> 55:49.000]  And if you will send me $5,000,
